date,ticker,open,high,low,close,volume
2024-08-19,DDD,51.9438,52.6521,51.8763,52.4199,255715
2024-08-19,EEE,87.8327,90.3093,87.6541,90.2421,402784
2024-08-20,AAA,41.4523,41.6981,41.3904,41.6881,192222
2024-08-20,BBB,50.5211,50.7512,50.2121,50.3535,446790
2024-08-20,CCC,55.9642,56.5195,55.8692,56.2914,1392960
2024-08-20,DDD,52.4265,52.5473,51.9947,52.2799,471560
2024-08-20,EEE,90.6037,93.4741,90.3798,93.0194,217052
2024-08-21,AAA,41.8861,42.213,41.856,42.1725,832060
2024-08-21,BBB,50.2268,50.4245,49.8123,49.9817,1148110
2024-08-21,CCC,56.2274,56.7111,55.8358,56.3253,966378
2024-08-21,DDD,52.3453,52.5095,51.5236,51.5295,1486362
2024-08-21,EEE,92.4792,92.9037,92.111,92.4816,432632
2024-08-22,AAA,42.4758,42.7986,42.3799,42.6267,186258
2024-08-22,BBB,50.1454,50.3054,49.774,50.0025,1294439
2024-08-22,CCC,56.2412,56.6243,56.1094,56.3307,682841
2024-08-22,DDD,51.9378,52.1538,51.433,51.4562,935255
2024-08-22,EEE,92.4036,93.2299,92.095,92.9773,1169897
2024-08-23,AAA,42.6287,42.7311,42.1119,42.1528,1458105
2024-08-23,BBB,49.8415,50.5346,49.5382,50.5035,768057
2024-08-23,CCC,56.5512,56.66,55.7897,55.9533,214433
2024-08-23,DDD,51.6071,51.752,48.7144,48.9731,1330980
2024-08-23,EEE,92.4305,94.6138,92.157,94.1926,458255
2024-08-26,AAA,42.3444,43.0888,42.1449,43.039,976520
2024-08-26,BBB,50.3593,50.5881,49.1919,49.3122,1196519
2024-08-26,CCC,56.3877,56.711,56.0537,56.4602,804987
2024-08-26,DDD,49.1389,49.2555,49.0333,49.152,607653
2024-08-26,EEE,94.1412,94.6962,90.3605,90.9379,1458492
2024-08-27,AAA,43.1152,43.5905,42.931,43.3521,1019138
2024-08-27,BBB,49.5885,49.6334,48.8512,48.9199,1172591
2024-08-27,CCC,56.5136,56.5765,55.6044,55.7462,1146954
2024-08-27,DDD,49.2587,49.4051,48.8491,49.092,430869
2024-08-27,EEE,91.6516,91.9186,90.8976,91.3458,597308
2024-08-28,AAA,43.4112,43.6909,43.2737,43.6661,599279
2024-08-28,BBB,49.017,49.3414,48.8505,49.1046,544219
2024-08-28,CCC,55.4312,55.8017,55.4181,55.7811,898209
2024-08-28,DDD,49.4802,49.5688,47.9457,48.0352,630586
2024-08-28,EEE,91.0983,91.2004,89.9797,90.4841,1241932
2024-08-29,AAA,43.4426,43.719,43.0772,43.3572,1270254
2024-08-29,BBB,49.0537,49.5074,48.8959,49.3531,1316661
2024-08-29,CCC,56.2416,56.5636,56.0758,56.1203,786560
2024-08-29,DDD,48.0481,48.1551,47.7689,47.911,818859
2024-08-29,EEE,90.194,90.2518,89.2148,89.4466,770165
2024-08-30,AAA,43.5914,43.7232,43.3246,43.4726,598642
2024-08-30,BBB,49.4627,49.9384,49.3944,49.7846,1359740
2024-08-30,CCC,55.7734,56.9471,55.4839,56.8111,1320060
2024-08-30,DDD,47.4592,48.2842,47.3308,47.96,1012957
2024-08-30,EEE,88.8524,92.5473,88.7696,92.3358,1300172
2024-09-02,AAA,43.5417,43.6775,42.8679,42.8848,529784
2024-09-02,BBB,49.7791,49.9476,49.3948,49.7637,983068
2024-09-02,CCC,56.5136,57.4449,56.4416,57.2034,745085
2024-09-02,DDD,47.6956,48.4003,47.6166,48.3009,1010424
2024-09-02,EEE,92.4416,93.8469,92.1509,93.6851,267011
2024-09-03,AAA,43.1932,43.4,42.6972,42.8266,185290
2024-09-03,BBB,49.9764,50.1361,49.5886,49.9722,926843
2024-09-03,CCC,57.2076,58.1853,56.9343,58.069,858901
2024-09-03,DDD,48.4474,48.5297,47.6991,47.7992,1478643
2024-09-03,EEE,93.8901,96.409,93.671,95.9924,881579
2024-09-04,AAA,42.8342,43.0487,42.7984,42.9373,420706
2024-09-04,BBB,50.037,50.1072,49.5476,49.6617,1403085
2024-09-04,CCC,58.3733,59.0943,58.0719,58.815,926474
2024-09-04,DDD,48.0447,48.0821,47.5291,47.5467,996245
2024-09-04,EEE,96.7923,97.3394,95.7081,95.7746,674696
2024-09-05,AAA,42.7226,42.8945,42.3749,42.5357,540607
2024-09-05,BBB,49.725,50.4202,49.5853,50.1435,874927
2024-09-05,CCC,58.836,59.1355,58.8022,58.9866,1285106
2024-09-05,DDD,47.3923,47.4032,46.6235,46.695,494041
2024-09-05,EEE,96.4301,96.7665,93.6811,93.8185,423258
2024-09-06,AAA,42.5149,42.7271,41.3938,41.6067,1298556
2024-09-06,BBB,50.6858,50.8778,49.7839,49.8618,523503
2024-09-06,CCC,58.92,59.1252,57.8085,58.1505,737347
2024-09-06,DDD,46.5048,46.756,45.037,45.2091,1105917
2024-09-06,EEE,92.84,93.835,92.5547,93.7572,530003
2024-09-09,AAA,41.4661,41.6442,41.3131,41.6095,1333532
2024-09-09,BBB,50.0485,50.1622,49.0258,49.1859,257680
2024-09-09,CCC,58.4015,59.0704,58.1569,58.9209,518812
2024-09-09,DDD,44.9313,44.9638,44.3272,44.4568,389974
2024-09-09,EEE,93.6142,94.0841,90.7237,90.7325,744199
2024-09-10,AAA,41.8238,42.0413,41.668,41.7823,1127250
2024-09-10,BBB,49.3298,49.3943,49.0397,49.0813,524832
2024-09-10,CCC,59.2325,59.4855,58.6366,58.6729,1489792
2024-09-10,DDD,44.6172,45.1562,44.5492,44.9646,936800
2024-09-10,EEE,90.7564,91.541,90.5259,90.9563,1337943
2024-09-11,AAA,41.8186,41.9271,41.5288,41.6056,1478110
2024-09-11,BBB,49.1466,49.4692,48.9326,49.401,1361041
2024-09-11,CCC,58.6303,60.2134,58.3904,59.9797,695389
2024-09-11,DDD,44.9284,45.2462,44.6525,44.6759,1007184
2024-09-11,EEE,90.4737,92.327,90.2848,92.0914,1022059
2024-09-12,AAA,41.5217,41.7879,41.3713,41.7152,1047783
2024-09-12,BBB,49.2979,49.3527,48.5853,48.859,519492
2024-09-12,CCC,60.1023,60.115,58.958,59.0613,807733
2024-09-12,DDD,44.8924,44.8955,44.371,44.4472,578664
2024-09-12,EEE,92.4039,92.7835,91.6383,91.7762,315489
2024-09-13,AAA,41.7608,41.8508,41.6757,41.8207,701409
2024-09-13,BBB,49.1028,49.604,49.0822,49.1798,816736
2024-09-13,CCC,58.9893,59.5399,58.8195,59.309,1496931
2024-09-13,DDD,44.1634,44.4125,43.9721,44.2272,1386486
2024-09-13,EEE,91.471,94.1635,91.2319,93.8547,850514
2024-09-16,AAA,41.6263,42.5779,41.5962,42.5255,1030653
2024-09-16,BBB,49.0586,49.1223,48.6027,48.6438,1153407
2024-09-16,CCC,59.4648,59.5567,59.0894,59.272,840786
2024-09-16,DDD,44.0732,44.6348,44.0203,44.4937,447226
2024-09-16,EEE,93.2425,94.1926,93.1072,93.6474,489739
2024-09-17,AAA,42.5055,42.7551,42.4058,42.5243,1339442
2024-09-17,BBB,48.709,48.8601,47.6218,47.8112,729333
2024-09-17,CCC,59.0538,59.4162,57.6906,57.9088,369019
2024-09-17,DDD,44.5107,45.8884,44.3611,45.8597,1393603
2024-09-17,EEE,93.4131,93.92,92.1421,92.604,451480
2024-09-18,AAA,42.7899,42.8217,42.6136,42.7093,1103326
2024-09-18,BBB,47.9265,48.1729,47.5794,48.0646,956722
2024-09-18,CCC,57.552,57.7118,56.4418,56.7895,938475
2024-09-18,DDD,45.6398,45.6816,44.7617,44.8564,1446538
2024-09-18,EEE,92.8859,93.111,92.5252,92.802,513145
2024-09-19,AAA,42.6536,42.9033,41.952,42.2339,1322555
2024-09-19,BBB,47.8719,47.8949,46.6963,46.8384,1045206
2024-09-19,CCC,56.8694,58.011,56.8507,57.7832,1096783
2024-09-19,DDD,44.9503,45.2101,44.8641,45.1738,801916
2024-09-19,EEE,92.5446,94.5945,92.3255,94.0331,564635
2024-09-20,AAA,42.5557,42.6864,41.7731,42.0467,1409274
2024-09-20,BBB,46.7506,47.0789,46.5119,46.7033,796960
2024-09-20,CCC,57.7057,58.7718,57.6266,58.4953,711644
2024-09-20,DDD,45.0603,45.3965,44.8853,45.2859,1043028
2024-09-20,EEE,94.3184,94.6059,93.7252,93.9511,369100
2024-09-23,AAA,42.1082,42.5022,41.8981,42.096,1351593
2024-09-23,BBB,46.5167,46.6597,45.9231,46.0773,571866
2024-09-23,CCC,58.4593,58.9606,58.3151,58.7368,1062345
2024-09-23,DDD,45.5744,45.6954,45.1239,45.367,1201711
2024-09-23,EEE,93.702,95.4435,93.4189,95.1819,349459
2024-09-24,AAA,42.2592,42.3554,41.6376,41.7219,269340
2024-09-24,BBB,46.0441,46.1835,44.7901,44.9055,502711
2024-09-24,CCC,59.114,59.4154,58.0701,58.1561,1201284
2024-09-24,DDD,45.1007,45.7114,45.0406,45.675,264773
2024-09-24,EEE,95.1439,97.0221,94.8883,96.3844,787341
2024-09-25,AAA,41.7684,41.8949,41.5675,41.7208,439699
2024-09-25,BBB,44.8737,45.0165,44.3447,44.5321,635906
2024-09-25,CCC,57.8805,58.1738,57.4814,57.5049,728702
2024-09-25,DDD,45.7873,46.0396,45.3754,45.5401,564467
2024-09-25,EEE,95.8768,96.0939,95.6909,96.005,1227021
2024-09-26,AAA,41.3975,42.0985,41.3546,41.9168,441620
2024-09-26,BBB,44.4797,45.1941,44.3073,45.1,644149
2024-09-26,CCC,57.4468,58.3551,57.2273,58.2051,330109
2024-09-26,DDD,45.1608,45.3047,45.023,45.1628,606734
2024-09-26,EEE,95.9923,97.8328,95.4688,97.6345,335542
2024-09-27,AAA,41.9309,41.9986,41.6755,41.8707,310580
2024-09-27,BBB,45.2426,45.4669,44.5367,44.7868,257508
2024-09-27,CCC,58.3722,58.5605,57.4571,57.4851,1256900
2024-09-27,DDD,45.3869,46.73,45.3381,46.5174,1018210
2024-09-27,EEE,97.3013,99.6783,96.6565,99.4784,1136000
2024-09-30,AAA,41.8025,41.879,41.0599,41.1796,348918
2024-09-30,BBB,44.6316,45.9025,44.4967,45.7639,219350
2024-09-30,CCC,57.8028,58.17,57.0483,57.3024,1424557
2024-09-30,DDD,46.4997,46.5671,45.9006,46.085,1211493
2024-09-30,EEE,99.372,100.1854,98.8736,99.7429,866977
2024-10-01,AAA,41.2989,41.428,40.6332,40.665,239628
2024-10-01,BBB,45.492,45.6369,45.2519,45.3182,850133
2024-10-01,CCC,57.4975,57.9068,57.2347,57.6502,457454
2024-10-01,DDD,46.3056,46.454,45.2382,45.259,872729
2024-10-01,EEE,100.1126,100.1806,99.671,99.9734,885257
2024-10-02,AAA,40.663,40.7671,39.5822,39.693,578147
2024-10-02,BBB,45.1742,45.3462,45.0176,45.3099,310730
2024-10-02,CCC,57.6335,58.0005,57.5876,57.8973,1386721
2024-10-02,DDD,45.3099,45.5339,45.0467,45.1517,411430
2024-10-02,EEE,99.5801,99.7667,97.6831,98.0709,725604
2024-10-03,AAA,39.8435,39.8745,39.7585,39.7846,1337258
2024-10-03,BBB,45.7061,45.8686,45.4112,45.5922,914171
2024-10-03,CCC,58.0264,58.0452,57.7529,58.0017,1379016
2024-10-03,DDD,44.9142,45.2139,44.6786,45.2062,597427
2024-10-03,EEE,98.0911,98.1604,96.5618,96.9357,1213372
2024-10-04,AAA,39.8306,40.0492,39.1628,39.2467,741213
2024-10-04,BBB,45.3575,45.6372,44.8425,44.8943,1093000
2024-10-04,CCC,58.0199,59.7952,57.81,59.6237,1345718
2024-10-04,DDD,45.2646,46.2201,45.0331,45.9448,1358803
2024-10-04,EEE,96.905,98.8299,96.5419,98.5742,597956
2024-10-07,AAA,39.1159,39.1896,38.3446,38.4285,308010
2024-10-07,BBB,44.8781,44.9317,44.706,44.8131,303529
2024-10-07,CCC,59.6721,59.7557,58.6096,58.7215,655111
2024-10-07,DDD,46.263,46.4515,45.1425,45.2433,736628
2024-10-07,EEE,99.7972,100.0721,99.0283,99.3025,323998
2024-10-08,AAA,38.3806,38.6809,38.3173,38.4847,871717
2024-10-08,BBB,44.6686,45.5435,44.4504,45.5338,980577
2024-10-08,CCC,59.038,59.4278,58.4872,58.716,1338008
2024-10-08,DDD,45.2898,45.3053,44.5837,44.7807,917348
2024-10-08,EEE,99.9561,101.0014,99.825,100.5039,1103167
2024-10-09,AAA,38.2483,38.8908,38.1257,38.7443,1150370
2024-10-09,BBB,45.2456,45.314,45.0405,45.171,574845
2024-10-09,CCC,58.6156,60.9133,58.5833,60.8003,250401
2024-10-09,DDD,44.6873,45.132,44.6209,45.0207,402576
2024-10-09,EEE,100.7541,104.7321,100.395,104.6598,1382368
2024-10-10,AAA,38.9905,39.0589,38.4389,38.7145,487439
2024-10-10,BBB,44.9837,45.9899,44.7881,45.8601,496942
2024-10-10,CCC,61.0358,62.5111,61.0223,62.0251,979834
2024-10-10,DDD,45.3609,45.6227,44.7363,44.9028,498357
2024-10-10,EEE,105.1759,105.2903,102.2133,102.5361,328845
2024-10-11,AAA,38.7254,38.7582,38.1029,38.16,1362881
2024-10-11,BBB,45.6432,46.6513,45.4837,46.481,821579
2024-10-11,CCC,62.2251,62.2435,61.7545,62.1233,991978
2024-10-11,DDD,45.1058,45.5234,44.9774,45.4624,844193
2024-10-11,EEE,103.1457,103.4765,101.4689,101.6602,569813
2024-10-14,AAA,38.2448,38.4473,38.0545,38.38,357000
2024-10-14,BBB,46.5834,47.2237,46.5168,47.141,697666
2024-10-14,CCC,62.1136,63.1142,62.0223,62.8446,962236
2024-10-14,DDD,45.6667,45.9923,44.0712,44.2109,319703
2024-10-14,EEE,100.899,100.9492,99.4959,99.8177,300792
2024-10-15,AAA,38.4612,39.3036,38.4319,39.0798,1303761
2024-10-15,BBB,47.2311,47.4473,46.8279,47.0262,687782
2024-10-15,CCC,62.3788,62.7696,62.0431,62.4745,242547
2024-10-15,DDD,44.051,44.6805,43.8637,44.6058,641998
2024-10-15,EEE,100.4448,100.602,98.693,98.9427,1120990
2024-10-16,AAA,38.9443,39.096,38.872,38.9698,613493
2024-10-16,BBB,46.6789,46.9979,46.5,46.8999,1437901
2024-10-16,CCC,62.5616,62.716,61.6723,61.8986,1256283
2024-10-16,DDD,44.5188,44.8434,44.374,44.7672,1482505
2024-10-16,EEE,99.3349,100.0496,97.2025,97.2535,1234683
2024-10-17,AAA,38.9434,40.0417,38.8446,39.889,863313
2024-10-17,BBB,47.0703,47.4434,46.9231,47.2895,268410
2024-10-17,CCC,62.1591,62.3376,60.7393,61.1702,759526
2024-10-17,DDD,44.7077,44.8722,43.8971,44.0134,729533
2024-10-17,EEE,96.6906,99.6512,96.1643,99.241,710006
2024-10-18,AAA,39.8899,40.1208,39.6773,39.9651,1281276
2024-10-18,BBB,47.6463,47.7371,46.4635,46.5085,1278433
2024-10-18,CCC,60.9436,61.5806,60.6839,61.2465,721778
2024-10-18,DDD,44.1876,44.297,42.9807,43.0714,199707
2024-10-18,EEE,99.4594,100.1081,98.6996,99.3851,1097116
2024-10-21,AAA,40.0594,40.1816,39.9462,40.1536,1438231
2024-10-21,BBB,46.7141,46.8801,46.339,46.5212,946178
2024-10-21,CCC,61.0866,62.4752,60.9243,62.3042,1238378
2024-10-21,DDD,43.1682,43.395,43.0906,43.1585,1089982
2024-10-21,EEE,99.0193,99.5099,98.5331,98.5584,1179732
2024-10-22,AAA,40.2926,40.7859,40.1003,40.6468,1388360
2024-10-22,BBB,46.651,47.0986,46.4205,46.7454,1042523
2024-10-22,CCC,62.2385,62.5915,61.003,61.2157,1308649
2024-10-22,DDD,43.1923,43.5481,42.8986,43.5296,468787
2024-10-22,EEE,98.5988,98.7955,97.8303,98.1798,537467
2024-10-23,AAA,40.6938,41.3674,40.5444,41.2729,982730
2024-10-23,BBB,46.9589,47.2757,46.858,47.0215,271264
2024-10-23,CCC,61.6233,61.7971,59.8169,59.919,1449689
2024-10-23,DDD,43.5975,43.9504,43.5099,43.7949,774712
2024-10-23,EEE,98.0088,98.5018,97.6674,98.0084,1488260
2024-10-24,AAA,41.3361,41.5137,39.8449,39.8627,1287759
2024-10-24,BBB,47.196,48.1272,47.1252,47.7383,279463
2024-10-24,CCC,59.565,60.0743,59.4331,59.7251,1143438
2024-10-24,DDD,43.5215,44.4567,43.44,44.3295,289782
2024-10-24,EEE,98.073,100.5361,98.0173,100.2851,422331
2024-10-25,AAA,39.6774,40.1942,39.4496,40.131,381797
2024-10-25,BBB,47.6447,47.7029,47.433,47.5531,297385
2024-10-25,CCC,60.0667,60.2777,59.5227,59.8042,1466950
2024-10-25,DDD,44.5206,44.709,44.3175,44.6058,334048
2024-10-25,EEE,100.4372,100.4649,96.8231,97.3596,673799
2024-10-28,AAA,40.4911,40.6124,39.7856,39.938,1272075
2024-10-28,BBB,47.6234,47.7193,46.9643,47.2892,216987
2024-10-28,CCC,59.9533,60.6655,59.8013,60.4421,199133
2024-10-28,DDD,44.4465,44.741,44.3398,44.6301,522747
2024-10-28,EEE,97.2645,97.5541,96.8517,97.4262,510508
2024-10-29,AAA,39.7779,40.1521,39.6614,40.0408,459780
2024-10-29,BBB,47.3386,48.3113,47.1702,48.0876,840872
2024-10-29,CCC,60.4432,60.6263,59.4837,59.7109,298980
2024-10-29,DDD,44.672,44.9162,44.6585,44.908,911673
2024-10-29,EEE,97.8893,98.2524,95.667,95.9097,241573
2024-10-30,AAA,39.9998,40.0604,39.2339,39.4251,1233200
2024-10-30,BBB,48.0983,49.1435,47.9188,48.9481,1187433
2024-10-30,CCC,59.7861,59.9453,59.378,59.3877,388720
2024-10-30,DDD,44.7616,45.348,44.5574,45.1851,1050383
2024-10-30,EEE,95.9131,97.2782,95.7821,96.9132,1020589
2024-10-31,AAA,39.4083,39.5441,39.1642,39.3307,350319
2024-10-31,BBB,49.3855,49.507,49.0217,49.2106,527578
2024-10-31,CCC,58.9757,59.1688,58.2757,58.5083,1171732
2024-10-31,DDD,45.4878,45.6562,44.1238,44.2194,469745
2024-10-31,EEE,97.5164,97.7721,95.5907,96.0338,1145775
2024-11-01,AAA,39.1668,39.3709,38.8136,38.8982,1048867
2024-11-01,BBB,49.4351,50.1715,49.3478,50.0202,233719
2024-11-01,CCC,58.6411,59.0259,58.6248,58.9749,713138
2024-11-01,DDD,44.1291,44.1564,43.3833,43.5911,920377
2024-11-01,EEE,96.4743,97.3093,95.9774,97.1812,369774
2024-11-04,AAA,38.9703,39.1467,38.8355,39.1443,971597
2024-11-04,BBB,50.3143,50.4823,48.3391,48.582,377922
2024-11-04,CCC,59.119,59.2151,57.9619,58.1456,296675
2024-11-04,DDD,43.5212,44.3378,43.4278,44.2974,601039
2024-11-04,EEE,97.0806,98.041,96.891,97.741,1499326
2024-11-05,AAA,39.2029,39.6975,39.1954,39.5289,562355
2024-11-05,BBB,48.2803,48.4503,47.8763,48.0171,329848
2024-11-05,CCC,58.2762,58.467,57.5437,57.665,668863
2024-11-05,DDD,44.276,44.3937,42.3471,42.5449,372466
2024-11-05,EEE,98.4101,98.5077,97.1103,97.2188,841741
2024-11-06,AAA,39.4526,39.6397,39.19,39.4249,1358083
2024-11-06,BBB,48.5486,48.7753,47.8296,48.0747,242370
2024-11-06,CCC,57.3853,58.1391,56.9117,57.9158,1448863
2024-11-06,DDD,42.6845,43.516,42.561,43.2778,296112
2024-11-06,EEE,98.0434,98.4159,97.7245,98.2097,772266
2024-11-07,AAA,39.6323,40.4254,39.4854,40.3133,377360
2024-11-07,BBB,48.3592,48.7343,48.3056,48.607,920759
2024-11-07,CCC,58.0822,59.2123,58.0312,59.0453,1052150
2024-11-07,DDD,43.0231,44.1218,42.9604,43.9274,1471213
2024-11-07,EEE,98.266,98.3199,96.7665,97.1912,1126321
2024-11-08,AAA,40.3343,40.6,40.2181,40.4122,1130112
2024-11-08,BBB,48.4184,49.2548,48.3402,49.1248,194433
2024-11-08,CCC,58.8588,60.2374,58.7017,60.1411,292166
2024-11-08,DDD,43.9283,43.9877,43.0159,43.1779,1488384
2024-11-08,EEE,97.0395,97.2387,96.6071,97.1211,863749
2024-11-11,AAA,40.3452,40.5174,39.9784,40.0989,1271948
2024-11-11,BBB,49.272,50.3045,49.063,50.0889,1093108
2024-11-11,CCC,59.846,60.0195,59.2108,59.283,999172
2024-11-11,DDD,42.8105,43.0564,41.7962,41.9981,1026163
2024-11-11,EEE,97.32,98.0157,94.7516,95.3208,291246
2024-11-12,AAA,40.0388,40.6441,39.8884,40.4615,301075
2024-11-12,BBB,49.8515,50.2915,49.6869,50.2226,1174056
2024-11-12,CCC,59.4069,59.5575,58.5151,58.6702,1101550
2024-11-12,DDD,42.1694,42.3312,41.8494,41.9878,1125691
2024-11-12,EEE,95.4815,95.7545,94.5022,94.5212,1288634
2024-11-13,AAA,40.6949,40.7762,39.89,39.9024,1171644
2024-11-13,BBB,50.4655,50.7755,50.1294,50.4391,1379384
2024-11-13,CCC,58.6369,59.3404,58.4058,59.1957,1031076
2024-11-13,DDD,41.8651,42.7998,41.741,42.6692,1462597
2024-11-13,EEE,94.5175,95.7724,94.2818,95.1229,803296
2024-11-14,AAA,39.9107,40.0086,39.3616,39.4534,505618
2024-11-14,BBB,50.536,50.9435,49.9139,50.2132,1466459
2024-11-14,CCC,59.2148,59.2999,59.0338,59.1094,728171
2024-11-14,DDD,42.6816,42.8126,42.3728,42.4111,877375
2024-11-14,EEE,94.7317,95.1526,92.7318,93.2134,645609
2024-11-15,AAA,39.507,39.9307,39.3561,39.7862,1447965
2024-11-15,BBB,50.1353,51.0118,49.9058,50.9489,1187164
2024-11-15,CCC,59.2146,60.0151,59.0037,59.7813,1220607
2024-11-15,DDD,42.2455,43.0227,42.1437,42.9127,775829
2024-11-15,EEE,93.2224,93.2445,91.5621,91.8042,568430
2024-11-18,AAA,39.7282,39.7823,38.7003,38.8196,895544
2024-11-18,BBB,50.9255,51.2405,50.6797,50.7961,343473
2024-11-18,CCC,60.0049,60.6913,59.837,60.4,1011052
2024-11-18,DDD,43.0657,43.1365,41.3141,41.5401,1361291
2024-11-18,EEE,91.7128,91.7807,91.0284,91.1837,1103092
2024-11-19,AAA,38.982,39.1915,38.7239,38.8563,761296
2024-11-19,BBB,50.8986,50.9801,49.0386,49.1904,525975
2024-11-19,CCC,60.4552,61.8719,60.2398,61.6091,1488137
2024-11-19,DDD,41.532,41.8155,41.133,41.2338,534281
2024-11-19,EEE,91.2103,93.8602,90.9941,93.7669,644814
2024-11-20,AAA,38.7742,39.2386,38.5814,39.1213,1084764
2024-11-20,BBB,49.3459,49.3492,48.9239,49.0203,1179701
2024-11-20,CCC,61.782,62.3189,60.8742,61.0115,744714
2024-11-20,DDD,41.3024,41.432,41.056,41.2497,634746
2024-11-20,EEE,94.2771,94.5331,91.6384,92.2641,1263371
2024-11-21,AAA,39.2474,39.4183,38.8562,38.8986,1310729
2024-11-21,BBB,48.8999,49.4719,48.6878,49.4611,724701
2024-11-21,CCC,60.9026,61.2324,60.5318,61.1087,665219
2024-11-21,DDD,41.0874,41.1582,40.6867,40.8173,1478249
2024-11-21,EEE,92.2508,92.6458,91.9257,92.1418,613906
2024-11-22,AAA,38.9145,39.3215,38.8646,39.2636,898803
2024-11-22,BBB,49.0732,49.6552,49.0575,49.4371,757009
2024-11-22,CCC,60.7207,60.83,60.6954,60.7398,899377
2024-11-22,DDD,41.0303,41.2873,40.9675,41.244,248757
2024-11-22,EEE,92.6895,93.1464,92.0206,92.088,858082
2024-11-25,AAA,39.3488,39.3917,38.8982,39.0495,207592
2024-11-25,BBB,49.2616,49.6743,49.1574,49.6405,816306
2024-11-25,CCC,61.42,61.5592,61.2931,61.3135,556877
2024-11-25,DDD,41.579,41.7291,40.1875,40.3472,941933
2024-11-25,EEE,91.9914,94.0485,91.6792,93.9366,906266
2024-11-26,AAA,39.0667,39.3749,38.9834,38.993,1163388
2024-11-26,BBB,49.7574,49.8623,48.9856,49.2298,713644
2024-11-26,CCC,61.6322,61.7823,60.6209,60.7263,563208
2024-11-26,DDD,40.4294,40.5303,40.1307,40.3385,772325
2024-11-26,EEE,94.0646,96.5961,93.613,96.2677,203001
2024-11-27,AAA,39.0163,39.8726,38.89,39.7207,789545
2024-11-27,BBB,49.0924,49.4773,49.0779,49.4146,318072
2024-11-27,CCC,60.9104,61.0654,60.4898,60.6115,273187
2024-11-27,DDD,40.1857,41.7691,40.1356,41.7292,745716
2024-11-27,EEE,96.5694,98.5423,96.1622,97.9703,582013
2024-11-28,AAA,39.9517,40.0351,39.4783,39.6872,953469
2024-11-28,BBB,48.9458,49.2867,48.8871,49.1918,540566
2024-11-28,CCC,60.3031,60.7546,60.2685,60.5249,982730
2024-11-28,DDD,41.7066,42.5036,41.6496,42.3733,814278
2024-11-28,EEE,97.9347,100.2388,97.3037,99.9323,193340
2024-11-29,AAA,39.6776,39.7116,39.2659,39.42,357279
2024-11-29,BBB,48.8567,50.2102,48.6017,50.2044,681596
2024-11-29,CCC,60.7088,60.9277,59.9333,60.1849,1296926
2024-11-29,DDD,42.3089,43.037,42.1305,42.9306,612479
2024-11-29,EEE,99.929,102.7602,99.3368,102.5456,1421571
2024-12-02,AAA,39.389,39.4532,39.2889,39.4228,1287709
2024-12-02,BBB,50.0774,50.2894,49.6409,49.7232,963362
2024-12-02,CCC,60.4075,61.4449,60.1143,61.2067,696068
2024-12-02,DDD,42.9324,43.1295,42.5015,42.7707,714635
2024-12-02,EEE,102.4136,103.4616,102.1108,103.0839,503250
2024-12-03,AAA,39.2789,39.4145,38.4905,38.7087,709427
2024-12-03,BBB,49.6673,49.9703,48.4218,48.5251,1213258
2024-12-03,CCC,61.0991,61.9057,60.8644,61.8864,1351471
2024-12-03,DDD,42.9081,43.2499,42.8401,43.1377,324624
2024-12-03,EEE,103.1371,103.5013,101.7794,102.0088,868608
2024-12-04,AAA,38.931,39.0667,38.3712,38.475,997962
2024-12-04,BBB,48.934,49.336,48.7888,49.2451,368769
2024-12-04,CCC,61.6546,62.943,61.413,62.8683,1072201
2024-12-04,DDD,42.8923,43.3413,42.7707,43.2399,583844
2024-12-04,EEE,102.4046,104.3876,101.9426,104.1328,949578
2024-12-05,AAA,38.4845,38.8379,38.4005,38.7132,777420
2024-12-05,BBB,48.9453,50.6714,48.8981,50.4165,1309149
2024-12-05,CCC,62.3941,63.0791,62.3501,62.8434,1292628
2024-12-05,DDD,43.4962,43.6684,42.6537,42.9002,1044764
2024-12-05,EEE,103.618,104.7366,103.2769,104.2835,826592
2024-12-06,AAA,38.8143,38.9093,37.966,38.0348,327635
2024-12-06,BBB,50.2233,50.3145,50.0449,50.2625,686012
2024-12-06,CCC,63.3021,64.1068,63.1539,64.0703,448869
2024-12-06,DDD,42.7395,43.0738,42.6101,42.944,262023
2024-12-06,EEE,104.5801,107.1093,104.2321,106.7359,341103
2024-12-09,AAA,38.1557,38.284,38.0124,38.0767,211373
2024-12-09,BBB,50.2364,51.078,50.0284,50.9181,1488745
2024-12-09,CCC,64.5268,64.6568,64.0158,64.147,651234
2024-12-09,DDD,42.8513,42.9521,41.8938,42.0547,1486885
2024-12-09,EEE,105.9934,106.1264,104.738,105.0431,303299
2024-12-10,AAA,38.3172,38.4701,37.8957,38.0841,1499236
2024-12-10,BBB,51.0849,51.8347,50.9701,51.4128,908974
2024-12-10,CCC,64.3323,64.3353,63.6792,63.8489,1127070
2024-12-10,DDD,42.1336,42.2447,41.5655,41.6796,1039054
2024-12-10,EEE,104.9391,105.2087,103.9747,104.1493,311940
2024-12-11,AAA,38.2563,38.8534,38.0957,38.6898,666732
2024-12-11,BBB,51.5709,51.8101,51.0131,51.1118,1295559
2024-12-11,CCC,63.5794,63.8768,62.2228,62.4037,856028
2024-12-11,DDD,41.8595,41.8747,41.2348,41.3683,365180
2024-12-11,EEE,104.8675,105.3209,103.4063,103.601,564164
